statecode,countycode,v153_numerator,v153_denominator,v153_rawvalue,v153_cilow,v153_cihigh
04,005,32909,55118,0.5970644798432454,0.5799119725362655,0.6142169871502253
04,007,18329,23645,0.775174455487418,0.7618898961841376,0.7884590147906985
04,009,9322,12746,0.7313667032794602,0.6996305160205306,0.7631028905383898
04,011,1904,3591,0.530214424951267,0.4682811626518701,0.5921476872506639
04,012,6459,8959,0.7209509989954236,0.6905314911424847,0.7513705068483625
04,013,1127888,1730696,0.6516961962123908,0.647288200566947,0.6561041918578346
04,015,75535,101973,0.7407352926755122,0.7292005674981924,0.752270017852832
04,017,29321,40063,0.731872301125727,0.7230709334619301,0.7406736687895239
04,019,285639,437827,0.6524015193215585,0.6468339741114492,0.6579690645316679
04,021,132318,161917,0.8171964648554506,0.8062938444399239,0.8280990852709773
04,023,11749,16966,0.6925026523635507,0.6682268960458914,0.71677840868121
04,025,83441,111157,0.7506589778421512,0.7378858309983002,0.7634321246860022
04,027,56310,79341,0.7097213294513556,0.6947972955653932,0.724645363337318
05,000,800864,1205987,0.6640734933295301,0.6587277314485791,0.6694192552104812
05,001,4330,6705,0.6457867263236391,0.6055693646133223,0.68600408803395585
05,003,5210,7356,0.7082653616095704,0.6665207936549526,0.7500099295641882
05,005,14549,19348,0.7519640272896423,0.7276491474642716,0.776278907115013
05,007,75000,111919,0.6701275029262235,0.6568823494239437,0.6833726564285032
05,009,10878,15363,0.7080648310876781,0.6793231534726246,0.7368065087027317
05,011,2475,3752,0.6596481876332623,0.6131706568386729,0.7061257184278517
05,013,1484,1690,0.8781065088757396,0.8439352389365117,0.9122777788149675
05,015,8792,11347,0.7748303516347933,0.741336092811186,0.8083246104584006
05,017,2745,3965,0.6923076923076923,0.6474594415966023,0.7371559430187823
05,019,5278,8121,0.6499199605959857,0.6232713740853645,0.6765685471066069
05,021,4499,6021,0.7472180700880252,0.7126091684065902,0.7818269717694603
05,023,8480,10522,0.8059304314769056,0.782690744199637,0.8291701187541741
05,025,2422,2931,0.8263391334015694,0.7817825357721785,0.8708957310309603
05,027,5948,8409,0.7073373766202878,0.6784327038992481,0.7362420493413275
05,029,6133,8279,0.7407899504771107,0.6971124497735807,0.7844674511806408
05,031,26712,44437,0.6011206877151923,0.5845870141520819,0.6176543612783028
05,033,17627,23357,0.7546773986385238,0.7270116163394583,0.7823431809375893
05,035,10440,18203,0.5735318354117453,0.5492744237088314,0.5977892471146593
05,037,4378,6483,0.675304642912232,0.6383065420964995,0.7123027437279645
05,039,1858,2558,0.7263487099296325,0.6766149809252874,0.7760824389339777
05,041,2619,4610,0.5681127982646421,0.5353188282319857,0.6009067682972985
05,043,4585,7196,0.6371595330739299,0.5850919393218849,0.689227126825975
05,045,30718,49309,0.6229694376280193,0.6075258103080302,0.6384130649480083
05,047,5494,7048,0.7795119182746879,0.744140468272822,0.8148833682765538
05,049,4029,4757,0.8469623712423796,0.819208231533832,0.8747165109509272
05,051,30296,43667,0.6937962305631254,0.6768073139416717,0.7107851471845792
05,053,5634,6978,0.8073946689595872,0.7740269132851002,0.8407624246340742
05,055,11910,17994,0.6618872957652551,0.6322080047136331,0.691566586816877
05,057,5366,7479,0.7174755983420243,0.6900481843670924,0.7449030123169563
05,059,9414,12310,0.7647441104792851,0.7331540444744522,0.7963341764841181
05,061,3698,5098,0.7253825029423303,0.6866728180551657,0.764092187829495
05,063,10128,14638,0.6918978002459353,0.6651220910723025,0.7186735094195681
05,065,3946,5232,0.7542048929663608,0.7275916566866459,0.7808181292460757
05,067,3978,6076,0.6547070441079658,0.6129263030638059,0.6964877851521256
05,069,14839,24017,0.6178540200691177,0.5938919822373161,0.6418160579009193
05,071,7641,10316,0.7406940674680108,0.7112119883007101,0.7701761466353115
05,073,2078,2622,0.7925247902364607,0.7676737533621878,0.8173758271107336
05,075,4401,6613,0.6655073340390141,0.628685676565247,0.7023289915127812
05,077,1586,2690,0.5895910780669145,0.5294013453827057,0.6497808107511233
05,079,2733,3592,0.7608574610244989,0.6968565098632187,0.8248584121857792
05,081,3859,4820,0.8006224066390042,0.7679504789306493,0.8332943343473591
05,083,6680,8521,0.7839455462973829,0.7577659742241345,0.8101251183706313
05,085,21403,28554,0.7495622329621069,0.7288180799553802,0.7703063859688336
05,087,5139,6463,0.7951415751199133,0.7531237731156127,0.837159377124214
05,089,6234,7664,0.8134133611691023,0.7874642446579722,0.8393624776802325
05,091,10530,16359,0.6436823766733908,0.6149746615515084,0.6723900917952732
05,093,9264,15452,0.5995340409008543,0.5719685502721703,0.6270995315295382
05,095,1746,2790,0.6258064516129033,0.56347486917409,0.6881380340517166
05,097,2993,3715,0.8056527590847914,0.7794944755916657,0.831811042577917
05,099,2471,3251,0.7600738234389418,0.7146895342751338,0.8054581126027498
05,101,2433,3179,0.7653350110097515,0.7239227785497605,0.8067472434697426
05,103,6117,8624,0.7092996289424861,0.6772680932253626,0.7413311646596096
05,105,3291,4094,0.8038593063019053,0.7603256599214729,0.8473929526823376
05,107,3083,6023,0.5118711605512203,0.45957936447147457,0.5641629566309659
05,109,3061,4082,0.7498775110240078,0.7122629379802835,0.7874920840677321
05,111,5666,8792,0.6444494995450409,0.6048274191664179,0.684071579923664
05,113,6232,7898,0.7890605216510509,0.7488985654724458,0.829222477829656
05,115,17137,24348,0.703836044028257,0.6805794000389652,0.7270926880175487
05,117,2467,3256,0.7576781326781327,0.709464294148177,0.8058919712080883
05,119,98266,172409,0.5699586448503269,0.5574388306158461,0.5824784590848077
05,121,5394,7334,0.735478592855195,0.7045851379548485,0.7663720477555416
05,123,4319,7783,0.5549274058846203,0.5214825834578954,0.5883722283113452
05,125,39268,50203,0.7821843316136485,0.7622434974831778,0.8021251657441193
