statecode,countycode,v067_race_black,v067_race_black_cilow,v067_race_black_cihigh,v067_race_white,v067_race_white_cilow,v067_race_white_cihigh,v067_race_hispanic,v067_race_hispanic_cilow,v067_race_hispanic_cihigh,v067_race_asian,v067_race_asian_cilow,v067_race_asian_cihigh,v067_race_aian,v067_race_aian_cilow,v067_race_aian_cihigh,v067_race_flag_CT
05,015,,,,0.706250738508803,0.6514593592697884,0.7610421177478177,0.6798544793087767,0.5588443714269433,0.8008645871906102,,,,,,,
05,017,0.9227769110764431,0.8291665567565935,1,0.9088074824629774,0.8575082228448545,0.9601067420811003,,,,,,,,,,
05,019,0.7454545454545455,0.6575076271453888,0.8334014637637022,0.7709901136195957,0.7307300844305733,0.8112501428086181,,,,,,,,,,
05,021,,,,0.7942633637548892,0.736348975112697,0.8521777523970813,,,,,,,,,,
05,023,,,,0.8030325776910374,0.7596279073937116,0.8464372479883633,,,,,,,,,,
05,025,,,,0.7107329842931938,0.5834138872451353,0.8380520813412522,,,,,,,,,,
05,027,0.722203215874102,0.6180170135537537,0.8263894181944502,0.8027610008628128,0.7490844708013142,0.8564375309243113,,,,,,,,,,
05,029,,,,0.7919663216979478,0.7609288118363647,0.8230038315595308,,,,,,,,,,
05,031,0.7669602843455416,0.7162055362428754,0.8177150324482079,0.8323927634176362,0.8104579089552152,0.8543276178800573,0.7884946606958319,0.6892361164286667,0.887753204962997,,,,,,,
05,033,,,,0.7792072581244888,0.7404345958699028,0.8179799203790747,0.8195296523517382,0.6825318457406105,0.956527458962866,,,,,,,
05,035,0.7175473865594486,0.6657194735694805,0.7693752995494167,0.7466117459473824,0.7045748170795527,0.7886486748152122,,,,,,,,,,
05,037,0.8663663663663663,0.7156761439085325,1,0.8369723435225619,0.7855583630071018,0.888386324038022,,,,,,,,,,
05,039,0.8557784145176696,0.7559483095168642,0.9556085195184749,0.8622412562455389,0.757567968317886,0.9669145441731919,,,,,,,,,,
05,041,0.8381944444444445,0.7354061825990439,0.940982706289845,0.8531746031746031,0.8062506997087815,0.9000985066404248,,,,,,,,,,
05,043,0.8310322156476002,0.567760714756508,1,0.8320968371729793,0.7809467375766905,0.8832469367692681,,,,,,,,,,
05,045,0.825216276834348,0.7695011603605352,0.8809313933081607,0.8006166226843989,0.77917494058863,0.8220583047801678,0.7554400779473855,0.6538360923364247,0.8570440635583464,,,,,,,
05,047,,,,0.7831275720164609,0.7302368212778731,0.8360183227550486,,,,,,,,,,
05,049,,,,0.7617791179796457,0.6772383187459168,0.8463199172133746,,,,,,,,,,
05,051,0.7119266055045872,0.5935388388973954,0.8303143721117789,0.7881251256714445,0.7636995649751854,0.8125506863677037,0.8653421633554084,0.7966373260829924,0.9340470006278243,,,,,,,
05,053,,,,0.6850899742930592,0.6224267552447865,0.7477531933413318,,,,,,,,,,
05,055,,,,0.8062782976154542,0.7853168316247863,0.8272397636061222,,,,,,,,,,
05,057,0.8661417322834646,0.7853932079983401,0.946890256568589,0.8612657184085756,0.827310442281374,0.8952209945357772,,,,,,,,,,
05,059,,,,0.8277634961439588,0.7848035679636907,0.870723424324227,,,,,,,,,,
05,061,0.6664217487141807,0.5702951776965388,0.7625483197318226,0.8276821862348178,0.7610416632937106,0.894322709175925,,,,,,,,,,
05,063,,,,0.8424969249692497,0.8062172373290928,0.8787766126094065,0.7378995433789954,0.6425020331251264,0.8332970536328644,,,,,,,
05,065,,,,0.8129543952412426,0.7294723130869216,0.8964364773955635,,,,,,,,,,
05,067,0.5924050632911393,0.4173926168795453,0.7674175097027333,0.8790931989924433,0.831807481579697,0.9263789164051897,,,,,,,,,,
05,069,0.845370978332239,0.8294820799169949,0.861259876747483,0.8609216589861751,0.8173445225881427,0.9044987953842075,,,,,,,,,,
