statecode,countycode,v057_rawvalue,v057_numerator,v057_denominator,v057_flag_CT
13,265,0.49074074074074076,795,1620,
13,267,0.4290422245108136,10415,24275,
13,269,0.516124887575485,4017,7783,
13,271,0.43572727272727274,4793,11000,
13,273,0.5185100022993792,4510,8698,
13,275,0.5253832457549833,24196,46054,
13,277,0.5178622806176273,21599,41708,
13,279,0.52488358556461,14428,27488,
13,281,0.5243476941747572,6913,13184,
13,283,0.49641744548286604,3187,6420,
13,285,0.5237649098765259,37456,71513,
13,287,0.5212235398426244,4703,9023,
13,289,0.5146221532091098,3977,7728,
13,291,0.5075178435563928,14008,27601,
13,293,0.5234854362084773,14845,28358,
13,295,0.5063888087683877,35113,69340,
13,297,0.5120045176333431,56214,109792,
13,299,0.49743249958588703,18018,36222,
13,301,0.5229215229215229,2692,5148,
13,303,0.4847232025814258,9614,19834,
13,305,0.4903834183991037,15757,32132,
13,307,0.5239740820734341,1213,2315,
13,309,0.36998304126625214,2618,7076,
13,311,0.5107186193878926,15152,29668,
13,313,0.4993432949462263,52466,105070,
13,315,0.3995956873315364,3558,8904,
13,317,0.5185533605100867,4961,9567,
13,319,0.5219799238490828,4524,8667,
13,321,0.5253676833481393,10645,20262,
15,000,0.4990581863795219,721711,1446146,
15,001,0.5047094713761381,105883,209790,
15,003,0.49689260643586414,496270,998747,
15,005,0.38271604938271603,31,81,
15,007,0.5047128927410618,37268,73840,
15,009,0.5025353110796149,82259,163688,
16,000,0.4968577936160678,994520,2001619,
16,001,0.49660227062760476,266079,535799,
16,003,0.477390956382553,2386,4998,
16,005,0.4997253049115482,45480,91010,
16,007,0.5005163003392831,3393,6779,
16,009,0.4882704910247887,5141,10529,
16,011,0.4948810155436342,25184,50889,
16,013,0.502236649380468,12687,25261,
16,015,0.48817154177834754,4189,8581,
16,017,0.4957835233064591,26750,53955,
16,019,0.496498159288857,66354,133644,
16,021,0.49750712250712253,6985,14040,
16,023,0.49177330895795246,1345,2735,
16,025,0.4723336006415397,589,1247,
16,027,0.500247291039072,133512,266892,
16,029,0.48708385136068516,3526,7239,
16,031,0.4824453341546043,12532,25976,
16,033,0.4672544080604534,371,794,
16,035,0.4476013550431647,4096,9151,
16,037,0.47966064824885796,2205,4597,
16,039,0.46984425981364997,13968,29729,
16,041,0.48542013045146437,7591,15638,
16,043,0.4699631918883256,6767,14399,
16,045,0.487486846319257,10655,21857,
16,047,0.4834146642782136,7826,16189,
16,049,0.47264403751674855,8466,17912,
16,051,0.48453549090491765,16888,34854,
16,053,0.4900214921707092,12768,26056,
16,055,0.5016593830811956,94474,188323,
16,057,0.48504030346135607,20459,42180,
16,059,0.4857687269262832,4079,8397,
16,061,0.4924892703862661,1836,3728,
16,063,0.4818214542836573,2677,5556,
16,065,0.5473005814686133,30402,55549,
16,067,0.4966286192763651,11269,22691,
16,069,0.5011786122715709,21474,42847,
16,071,0.4977893890675241,2477,4976,
16,073,0.4867430185127079,6205,12748,
16,075,0.4933844262887716,13648,27662,
16,077,0.4721393628445293,3957,8381,
16,079,0.49147363933494387,6917,14074,
16,081,0.4813640581503248,6225,12932,
16,083,0.505186044824835,48755,96509,
16,085,0.4782030210534554,6110,12777,
16,087,0.5046364502989861,5823,11539,
17,000,0.5057235323117147,6427826,12710158,
17,001,0.503361462509164,32270,64109,
17,003,0.5134958641706574,2359,4594,
17,005,0.46947393822393824,7782,16576,
17,007,0.49569523380788927,26427,53313,
17,009,0.35135563659426033,2216,6307,
17,011,0.5048020685833897,16399,32486,
17,013,0.4962121212121212,2096,4224,
17,015,0.46004921004921007,7105,15444,
17,017,0.4984661370250924,6337,12713,
17,019,0.5033007806982023,106888,212374,
17,021,0.4652750624116462,15469,33247,
17,023,0.4929026266914301,7431,15076,
17,025,0.5016769362764215,6432,12821,
17,027,0.48246016124248386,17893,37087,
17,029,0.5108028348017146,23713,46423,
17,031,0.5120908992503208,2653971,5182617,
17,033,0.4755819012399391,8745,18388,
17,035,0.4962639495390587,5114,10305,
17,037,0.5026792322494695,50939,101335,
17,039,0.5010118153926496,7675,15319,
17,041,0.5034806295399515,9981,19824,
17,043,0.5043365893322463,472635,937142,
17,045,0.5064032199048665,8304,16398,
17,047,0.5105280748663101,3055,5984,
17,049,0.4963296919253222,17174,34602,
17,051,0.44533724062957886,9422,21157,
17,053,0.5050925581741135,6794,13451,
17,055,0.5045769988928793,18686,37033,
17,057,0.47877576130421406,15565,32510,
17,059,0.508955223880597,2387,4690,
17,061,0.49724095646842426,5677,11417,
17,063,0.4950496888641219,26651,53835,
17,065,0.4950115118956255,3870,7818,
17,067,0.49900047036688616,8487,17008,
17,069,0.48788732394366197,1732,3550,
17,071,0.5033068783068783,3044,6048,
17,073,0.49658550760736453,23924,48177,
17,075,0.5036636360148847,13129,26067,
17,077,0.5035808943777139,26790,53199,
17,079,0.4906511218653761,4461,9092,
17,081,0.48425513058409725,17485,36107,
17,083,0.5051063829787235,10683,21150,
17,085,0.4944258639910814,10644,21528,
17,087,0.40848348348348346,5441,13320,
17,089,0.4987821426994781,259864,520997,
17,091,0.5049525420543182,53732,106410,
17,093,0.5001990626593374,71614,143171,
17,095,0.48875112899252815,23810,48716,
17,097,0.49719873532571485,357289,718604,
17,099,0.49157671371897776,53282,108390,
17,101,0.4363218701439092,6458,14801,
17,103,0.46801216312902455,15699,33544,
17,105,0.4928339222614841,17434,35375,
17,107,0.48731739225234394,13410,27518,
17,109,0.5032255644737829,13417,26662,
17,111,0.4990362673638035,157675,315959,
17,113,0.5091794570782651,87614,172069,
17,115,0.51975937341791,52359,100737,
17,117,0.5038842692789611,22118,43895,
17,119,0.5127121060615853,134852,263017,
17,121,0.5090430057359278,18548,36437,
17,123,0.4948060941828255,5716,11552,
17,125,0.5039464243004066,6321,12543,
17,127,0.51977691348059,7083,13627,
17,129,0.5122460921173618,6128,11963,
17,131,0.4971226785247188,7602,15292,
17,133,0.4990134118790929,17450,34969,
17,135,0.4719174361759913,13032,27615,
17,137,0.4942056533202526,16120,32618,
17,139,0.5072050121823878,7286,14365,
17,141,0.498159509202454,25578,51345,
17,143,0.5119300784946835,91958,179630,
17,145,0.4477604577742699,9077,20272,
17,147,0.5002405580947799,8318,16628,
17,149,0.4948099312666573,7055,14258,
17,151,0.4839319470699433,1792,3703,
17,153,0.4931338389014142,2406,4879,
