statecode,countycode,v136_other_data_1,v136_other_data_1_cilow,v136_other_data_1_cihigh,v136_other_data_2,v136_other_data_2_cilow,v136_other_data_2_cihigh,v136_other_data_3,v136_other_data_3_cilow,v136_other_data_3_cihigh,v136_other_flag_CT
01,057,0.09105960264900662,0.05912620485481112,0.1229930004432021,0.009764035801464606,0,0.019549780660684555,0.007323026851098454,0,0.016147437128411685,
01,059,0.08901943063714415,0.05823391514856857,0.11980494612571974,0.01601423487544484,0.005884146755290094,0.026144322995599587,0.007562277580071174,0,0.016375479999736355,
01,061,0.10418695228821812,0.0728667212653696,0.13550718331106665,0.01588065447545717,0.005433907645078019,0.026327401305836322,0.005774783445620789,9.884166619188572e-4,0.01056115022932272,
01,063,0.12206405693950179,0.060463576981103793,0.18366453689789977,0.003484320557491289,0,0.017670074784823662,0.0027874564459930314,0,0.010439506925398271,
01,065,0.1539047619047619,0.10378269724118,0.2040268265683438,0.02497687326549491,0.0051175757696867614,0.04483617076130306,0.00906567992599445,2.7839942451034737e-4,0.017852960427478554,
01,067,0.07340996168582375,0.047709497675097357,0.09911042569655015,0.011219147344801795,0.003162831464717939,0.01927546322488565,0.0029917726252804786,0,0.007920115383660699,
01,069,0.11952415992151091,0.1091356347037115,0.12991268513931034,0.013720062582741605,0.010523517939964927,0.016916607225518285,0.005295462751233602,0.0035301832814422732,0.007060742221024931,
01,071,0.08919653893695921,0.07033774225414802,0.1080553356197704,0.021286889211417512,0.01200634039743326,0.030567438025401763,0.006773101112723754,0.0026506553209992003,0.010895546904448307,
01,073,0.14487456706021928,0.13698202841626533,0.15276710570417323,0.013770010722549334,0.011159578246187086,0.016380443198911583,0.0110799676442371,0.008631608253096577,0.013528327035377624,
01,075,0.0632688927943761,0.033856590247831976,0.09268119534092023,0.009477756286266924,0,0.019099122509847848,0.017408123791102514,0,0.03546240552930073,
01,077,0.10302545648407303,0.08803122678660874,0.11801968618153733,0.00915391656858899,0.004418534408130386,0.013889298729047594,0.009807767752059632,0.004728773516640443,0.014886761987478821,
01,079,0.0688968538430904,0.04828861006274285,0.08950509762343795,0.010911925175370226,0.003206487837119183,0.01861736251362127,0.00818394388152767,0,0.016578013415704765,
